top_pct,top1_sector_name,top1_sector_weight,top2_sector_name,top2_sector_weight,top3_sector_name,top3_sector_weight,top4_sector_name,top4_sector_weight,top5_sector_name,top5_sector_weight,mean_weight_B,mean_weight_BB,mean_weight_CCC
0.100000,Consumer_Cyclical,0.16976614194205447,Communications,0.14752296063283138,Consumer_Non_Cyclical,0.13440917490543422,Capital_Goods,0.1158047881158914,Energy,0.09993017738868147,0.48272718792157565,0.22674470227818608,0.2947270857683527
0.200000,Consumer_Cyclical,0.17453303635833783,Communications,0.15547740773843244,Consumer_Non_Cyclical,0.140891265242275,Capital_Goods,0.11219545919383782,Energy,0.0929934443589479,0.4980350570575193,0.2637463819953506,0.23821856094713015
0.300000,Consumer_Cyclical,0.17939400153333834,Communications,0.15489460429500657,Consumer_Non_Cyclical,0.138297560975813,Capital_Goods,0.11374102450924056,Energy,0.09235486227251287,0.4939201468699669,0.2866249311498749,0.21945492198015817
